,date,description,lat,lng,place
1244,08/18/10,Worker was inflating a mounted semi-trailer tire and was struck on the crown of the head by the exploding tire.,31.8887572,-100.2922952,"Tom's Tire and Lube, Bronte, TX� 76933"
1245,08/19/10,Worker sustained fatal injuries after becoming pinned under a tree.,40.48357559999999,-124.1031088,"Humboldt Redwood Co/ Grove Construction, Scotia, CA 95565"
1246,08/19/10,Worker electrocuted after making contact with live wire while moving lives from an old pole to a new one.,36.1593285,-86.7906907,"Nashville Electric Services, Nashville, TN 37246"
1247,08/19/10,Worker was attacked by a bear that he was feeding/training.,41.31299720000001,-81.9468279,"Sam Mazzola, Columbia Station, OH� 44028"
1248,08/20/10,Worker was working on a security light and fell from a ladder.,40.99659399999999,-80.6532143,"Amberling Companies Inc., Youngstown, OH� 44512"
1249,08/20/10,"Worker was setting up a truck to auger a hole for a power pole.� While raising the drill, boom made contact with 17 KV overhead power line.",37.9700822,-120.2274309,"PG&E, Tuolumne, CA� 95379"
1250,08/20/10,"Worker was performing salvage operations of an oil field tank battery following an explosion from a lightning strike.� During the salvage operations, there was hissing noise followed by an explosion, fatally injuring the worker.",38.8390176,-98.7066833,"Western Sales, Bunker Hill, KS� 67626"
1251,08/21/10,"Worker sustained fatal injuries after being struck in the head as a 4-wheel crane, which worker was in the back of, fell over while erecting a cell tower.",45.7238172,-93.17269379999999,"Genesis Wireless, Braham, MN 55006"
1252,08/23/10,"Worker was unloading products from a truck.� While working from the top of the truck, fell and cracked head open.",44.2944029,-91.2351602,"Bechel Brothers Inc., Blair, WI� 54616"
1253,08/23/10,Worker was struck on the head by a pipe that was being moved.,38.7505124,-89.0883329,"Foltz Welding Ltd., Vernon, IL� 62892"
1254,08/23/10,Worker was struck by a forklift and hit into a compressor.,39.9882769,-82.82196499999999,"Marzetti Co., Columbus, OH� 43213"
1255,08/23/10,"Worker was connecting a 36-foot steel beam to imbeds on a poured concrete wall.� The beam was being held by two clips.� The worker was sitting on top of the wall, the clips failed and the beam fell pullling the worker off the wall.",43.6032799,-96.71729069999999,"Moen Steel Erection, Sioux Falls, SD� 57104"
1256,08/23/10,Worker was engaged in road work and was struck by a vehicle.,39.98484,-91.375179,"R.L. Brink Corp., Rushville, IL� 62681"
1257,08/23/10,Research assistant hit by train while studying the effects of the forest preserve on the surrounding wildlife.,41.9502432,-88.1921727,"University of Illinois at Urbana-Champaign, Bartlett, IL 60103"
1258,08/24/10,Worker climbed over a guardrail and fell through a floor hole.,41.8359316,-87.7371879,"Chicago Architectural Metals Inc., Chicago, IL� 60611"
1259,08/24/10,Worker was cutting down wind damaged trees and a� 60-foot tall tree fell on him.,41.4553232,-81.9179173,"Goodmen Treemen, Westlake, OH� 44145"
1260,08/24/10,Worker was moving a large metal shelving unit and drove one wheel of the powered industrial truck off the edge of the dock platform.� Worker attempted to jump clear as the truck began to fall and struck and pinned to the concrete surface by the protective cage of the truck.,38.98192,-94.575817,"HMHS International, Inc., Kansas City, MO� 64131"
1261,08/24/10,Worker crushed to death by a load of copper tubing after losing his balance when load came off the hook as it was being loaded on a flat bed semi.,41.5501859,-90.441892,"JMF Company, Bettendorf, IA 52732"
1262,08/24/10,Worker was part of a litter crew that was working along a roadway and was struck by a car.,33.4013682,-86.96071219999999,"Robert Cobb Inc., Bessemer, AL� 35020"
1263,08/24/10,Worker was applying acrylic roof coating on a building roof and the section of the roof gave way due to corrosion.� Worker fell through the roof and landed on a concrete surface 30 feet below.,31.6395026,-106.2757514,"Spray Polyurethane Foam, El Paso, TX� 79927"
1264,08/24/10,Worker sustained fatal injuries after being hit by a log that became unsecured.,40.5456519,-124.118799,"Steve Wills Trucking & Logging, CA"
1265,08/25/10,Worker was working in an aerial lift on a boom truck.� The boom snapped in half and the worker fell with the boom.,39.603293,-104.9760323,"Adam Tree Service, Inc., Greenwood, CO� 80121"
1266,08/25/10,Worker crushed to death after getting pinned in a roll-up door that was closing.,33.5694962,-117.1268683,"Airmech, Inc., Murrieta, CA 92563"
1267,08/26/10,Worker was laying concrete and collapsed.,33.2342834,-97.5861393,"Mike Davis Concrete, Arlington, TX� 76001"
1268,08/26/10,"Worker was re-locating sprinkler heads, working from a 10-foot step ladder, and fell four to six feet to the ground.",41.2919944,-81.8693065,"Simplex Grinnell LP., Akron, OH� 44333"
1269,08/27/10,Worker was using a stand up forklift to pull an order of frozen chicken from a 5 tier rack with 3 pallets per location.� Worker was found on the floor covered with bags and cases of frozen chicken.,35.26005,-93.068606,"Americold Logistics LLC., Russellville, AR� 72802"
1270,08/27/10,"Worker was unclogging auger openings in a grain bin.� The grain that was caked on the walls fell on the worker, engulfing him.",41.4517898,-90.13911209999999,"Hillsdale Elevator Company, Geneseo, IL� 61254"
1271,08/28/10,Worker was caught between a waste collection truck and a trash bin.,33.459031,-90.632217,"Griffin's Waste Services, Inc., Indianola, MS� 38751"
1272,07/05/10,Worker was riding a pallet on the forks of an industrial truck when his foot was caught between the pallet and stationary object.� Worker died of a reported embolism at a medical facility.,32.6503436,-107.1961134,"Skyline Produce LLC, Hatch, NM 87937"
1273,08/13/10,"Worker was found sleeping at the ambulance station, carbon monoxide poisoning.",32.5010807,-94.730149,"Good Shepherd Medical Center dba Champion EMS, White Oak, TX� 75693"
1274,08/13/10,"Worker was assembling industrial racks and fell five feet to the ground below, striking his head on the concrete floor.",33.0287818,-96.84702519999999,"Prestonwood Baptist Church, The Colony, TX� 75056"
1275,08/24/10,Worker slipped in the kitchen area.,42.96384,-71.48285,"PR Management Corp. dba Panera Bread, Bedford, NH� 03110"
1276,08/26/10,Worker was running electrical lines through metal conduit and collapsed.,35.541904,-98.659829,"Chapparl Energy, Clinton, OK� 73601"
1277,08/26/10,Worker was run over by co-worker while making grade measures.,35.287815,-80.910045,"D.R. Mozeley, Inc., Charlotte, NC 28216"
1278,08/26/10,Worker suffered fatal injuries after getting caught between forklift mast and 1600 lbs of baled cardboard.,35.671072,-80.4597019,"Sonoco Recycling, Inc., Salisbury, NC 28144"
1279,08/26/10,Tree service worker suffered fatal injuries after falling 63 feet from a tree and landing on previously cut limbs and branches.,38.8053731,-123.5056016,"Timber Roof Service, Gualala, CA 95445"
1280,08/27/10,Worker was fatally injured after getting caught in between while connecting a second trailer to a lead trailer.,33.4383201,-112.211212,"DJE Leasing, Inc., Phoenix, AZ 85043"
1281,08/27/10,"Worker was found near an electrical enclosure, unresponsive.",29.8849504,-93.93994699999999,"Kansas City Southern Railroad, Port Arthur, TX� 77640"
1282,08/29/10,"Worker was installing a tire on a truck.� The tire exploded, striking the worker.",32.36297090000001,-89.45634779999999,"Sorey Tire, Inc., Forest, MS� 39074"
1283,08/30/10,Worker was performing maintenance work on a water pump and was electrocuted.,32.8621631,-96.8726295,"Complete Land Sculpture, Dallas, TX� 75220"
1284,08/30/10,"Worker was hung by a safety strap while working on an extended boom lift, after the boom snapped.",43.972311,-75.880028,"Stebbins Engineering, Watertown, NY 13601"
1285,08/31/10,Worker was crushed by an industrial truck that fell on him.,40.9237249,-74.1701144,"BEJT, LLC., Paterson, NJ� 07522"
1286,08/31/10,Worker was standing on the edge of the roof and fell 60 feet.,40.3540703,-79.8184744,"Nemeth Contracting, White Oak, PA� 15131"
1287,08/31/10,Worker was tracing an electrical short and contact was made with the live circuit.,41.7819226,-99.1399544,"Rick's Electric, Burwell, NE� 68823"
1288,09/01/10,Worker was electrocuted after making contact with a 110-volt doorbell transformer while performing A/C service.,33.480676,-111.905573,"Allens Air Conditioning. Phoenix, AZ 85008"
1289,09/01/10,Worker was stabbed and murdered at delivery site.,42.2527666,-71.11872869999999,"Dominos Pizza, Hyde Park, MA� 02136"
1290,09/01/10,Worker was electrocuted after cutting into an energized electric line while working in the attic of a residence.,35.8294131,-86.53877600000001,"J & E Electric, Murfeesboro, TN 37128"
1291,09/01/10,Worker was operating a machine and was pulled through the machine.,41.9205972,-89.07887640000001,"Transworld Plastics Films, Inc., Rochelle, IL� 61068"
1292,09/02/10,Worker was run over by truck.,28.2557305,-82.7270801,"J.D. Parker & Sons Co., Inc., New Port Richey, FL� 34652"
1293,09/02/10,Worker suffered fatal injuries (burns) consistent with electrocution while working 35 to 40 feet into a crawl space while attempting to repair water heater.,33.9806311,-118.3579834,"Yecta Inc. dba Morningside Plumbers, Inglewood, CA 90302"
1294,09/03/10,"Worker was operating a riding lawn mower.� The lawn mower went into a pond, pinning the worker under it.",41.8377179,-70.9520023,"Back Nine Club, LLC, Lakeville, MA� 02747"
1295,09/03/10,Worker was in the process of installing a backup generator and was electrocuted.,30.5155207,-90.4785495,"Embry Shaw dba 220 Electric Inc., Hammond, LA� 70401"
1296,09/03/10,Worker was performing welding repairs on the log selector gate and was crushed by the gate.� The equipment was not properly locked and tagged out for maintenance.,30.9544914,-85.51847,"Tridelta Systems, LLC, Graceville, FL� 32440"
1297,08/27/10,Worker received fatal head injuries while loading a tractor on a trailer for hauling.,33.9941566,-117.9493055,"Gallo's Nursery, Hacienda Heights, CA 91745"
1298,09/02/10,Worker received fatal injuries after being run over by a road grader.,33.7083475,-112.0526934,"Knochel Bros, Inc., Phoenix, AZ 85024"
1299,09/03/10,Worker had been cleaning out a trench to install sprinkler lines and was later found unresponsive.� Death under investigation.,36.842512,-119.7901871,"D & D Westlake, Fresno, CA 93650"
1300,09/03/10,Worker was found unresponsive after taking pictures at a new maintenance building.� Electrical burns found on body during autopsy.� Possible electrocution.,46.7860238,-92.09858589999999,"MN Power, Duluth, MN 55802"
1301,09/04/10,Worker's tractor rolled into a canal.,25.5304772,-80.4194815,"Everett Acres, Inc., Princeton, FL� 33032"
1302,09/06/10,"Worker was performing maintenance on a rig.� The rig's floor came down, striking the worker on the head.",30.2357577,-92.18540349999999,"Neighbor Well Service, Duson, LA� 70529"
1303,09/06/10,Worker was installing a drain pipe to a tank and collapsed.,30.9565622,-101.1742523,"Ringo Drilling 1, L.P. Rig #18, Ozona, TX� 76943"
1304,09/07/10,Worker was removing a large tree that caused outages.� Worker was in the bucket and made contact with a live line at shoulder or hand.,29.8825938,-97.7051027,"Bluebonnet Electric Cooperative, Inc., Luling, TX� 78648"
1305,09/07/10,Worker received fatal injuries from equipment roll-over while trying to set a beam on top of small building.,36.325266,-119.639687,"Iron Industries, Hanford, CA 93230"
1306,09/07/10,"Worker was operating a mower and mowing grass near a canal.� The lawn mower rolled into the canal, worker drowned.",26.1467324,-80.2073752,"Lauderhill Ten Management Corporation, Inc., Lauderhill, FL�33313"
1307,09/07/10,Worker was caught between two trucks and crushed.,47.4941836,-111.2833449,"Lonesome Dove Concrete Pumping, Great Falls, MT� 59404"
1308,09/07/10,Worker was greasing the bearings on a conveyor and fell 50 feet from a catwalk.,36.235931,-89.75460500000001,"Oakley Missouri, Inc., Hayti, MO� 63851"
1309,09/07/10,Worker was pulled into a tree chipper machine.,41.2438157,-83.4923574,"Unknown Contractor, Risingsun, OH� 43467"
1310,09/08/10,Worker was flagging traffic and was struck by a truck.,38.99292459999999,-87.72048439999999,"New Coat Sealing, LLC., Robinson, IL� 62454"
1311,09/08/10,"Worker discovered a fire in a sawdust collection system and attempted to extinguish the fire by opening the dump doors on the bottom of the sawdust collector and a flash fire occurred, enveloping the worker in flames/burning sawdust.",38.0466889,-97.9354374,"Woodwork Manufacturing & Supply, Hutchinson, KS�67501-5373"
